name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Barbie Girl,Ben L'Oncle Soul,spotify:track:4zkN8290dxaGsPf4mKw7mt,0.688,0.607,7,-6.209,1,0.031,0.308,0.000338,0.0785,0.784,124.951,audio_features,4zkN8290dxaGsPf4mKw7mt,spotify:track:4zkN8290dxaGsPf4mKw7mt,https://api.spotify.com/v1/tracks/4zkN8290dxaGsPf4mKw7mt,https://api.spotify.com/v1/audio-analysis/4zkN8290dxaGsPf4mKw7mt,257893,4
Dust,Mikhael Paskalev,spotify:track:3Sd8HjDe98U2fvoIzcqRmV,0.679,0.782,6,-5.064,0,0.0285,0.0979,1.91e-05,0.066,0.53,120.042,audio_features,3Sd8HjDe98U2fvoIzcqRmV,spotify:track:3Sd8HjDe98U2fvoIzcqRmV,https://api.spotify.com/v1/tracks/3Sd8HjDe98U2fvoIzcqRmV,https://api.spotify.com/v1/audio-analysis/3Sd8HjDe98U2fvoIzcqRmV,245747,4
Your Love Is a Miracle,Average White Band,spotify:track:4ncFbPH5HKOVnFuX0tWUnQ,0.755,0.477,5,-11.852,1,0.1,0.26,0.00193,0.115,0.953,78.821,audio_features,4ncFbPH5HKOVnFuX0tWUnQ,spotify:track:4ncFbPH5HKOVnFuX0tWUnQ,https://api.spotify.com/v1/tracks/4ncFbPH5HKOVnFuX0tWUnQ,https://api.spotify.com/v1/audio-analysis/4ncFbPH5HKOVnFuX0tWUnQ,367347,4
Flipside,Hypnotic Brass Ensemble,spotify:track:2rjokNXbRY5TYXmJLowxOD,0.721,0.557,1,-9.767,1,0.11,0.245,0.804,0.1,0.95,95.955,audio_features,2rjokNXbRY5TYXmJLowxOD,spotify:track:2rjokNXbRY5TYXmJLowxOD,https://api.spotify.com/v1/tracks/2rjokNXbRY5TYXmJLowxOD,https://api.spotify.com/v1/audio-analysis/2rjokNXbRY5TYXmJLowxOD,292853,4
Ah Yeah,Robert Glasper,spotify:track:6wIBZCIbbZh6ACDkWC5TX7,0.632,0.41,5,-12.129,0,0.0677,0.696,0.00307,0.104,0.33,71.972,audio_features,6wIBZCIbbZh6ACDkWC5TX7,spotify:track:6wIBZCIbbZh6ACDkWC5TX7,https://api.spotify.com/v1/tracks/6wIBZCIbbZh6ACDkWC5TX7,https://api.spotify.com/v1/audio-analysis/6wIBZCIbbZh6ACDkWC5TX7,308933,4
Pack Up,Eliza Doolittle,spotify:track:5YWP23fhLuBR7adVav91Nb,0.671,0.808,11,-5.691,1,0.0751,0.296,0.0,0.211,0.867,133.031,audio_features,5YWP23fhLuBR7adVav91Nb,spotify:track:5YWP23fhLuBR7adVav91Nb,https://api.spotify.com/v1/tracks/5YWP23fhLuBR7adVav91Nb,https://api.spotify.com/v1/audio-analysis/5YWP23fhLuBR7adVav91Nb,191027,4
Shoeshine Boogie,Mock & Toof,spotify:track:3CHSveGsf8iBLz71o6d3qg,0.888,0.343,8,-7.703,0,0.0426,0.0111,0.58,0.0854,0.961,107.005,audio_features,3CHSveGsf8iBLz71o6d3qg,spotify:track:3CHSveGsf8iBLz71o6d3qg,https://api.spotify.com/v1/tracks/3CHSveGsf8iBLz71o6d3qg,https://api.spotify.com/v1/audio-analysis/3CHSveGsf8iBLz71o6d3qg,200187,4
A Little Light,Sturgill Simpson,spotify:track:720lNp6SKw3PHPE5HILAbk,0.619,0.56,5,-7.122,1,0.032,0.133,0.0,0.119,0.819,109.447,audio_features,720lNp6SKw3PHPE5HILAbk,spotify:track:720lNp6SKw3PHPE5HILAbk,https://api.spotify.com/v1/tracks/720lNp6SKw3PHPE5HILAbk,https://api.spotify.com/v1/audio-analysis/720lNp6SKw3PHPE5HILAbk,99773,4
Paper Aeroplane,Angus & Julia Stone,spotify:track:5E3jbxmonQ370P93Qdfy5Y,0.805,0.416,11,-14.383,1,0.0982,0.594,0.219,0.106,0.352,104.102,audio_features,5E3jbxmonQ370P93Qdfy5Y,spotify:track:5E3jbxmonQ370P93Qdfy5Y,https://api.spotify.com/v1/tracks/5E3jbxmonQ370P93Qdfy5Y,https://api.spotify.com/v1/audio-analysis/5E3jbxmonQ370P93Qdfy5Y,225280,4
No Love Dying,Gregory Porter,spotify:track:0q8Yje436bw3FkzEDNs7qI,0.596,0.368,1,-8.822,1,0.0683,0.753,0.0,0.115,0.512,132.878,audio_features,0q8Yje436bw3FkzEDNs7qI,spotify:track:0q8Yje436bw3FkzEDNs7qI,https://api.spotify.com/v1/tracks/0q8Yje436bw3FkzEDNs7qI,https://api.spotify.com/v1/audio-analysis/0q8Yje436bw3FkzEDNs7qI,235573,4
Play Some D,Brassy,spotify:track:6DRAqxCjG0G23JtAewS4J7,0.747,0.899,9,-4.881,1,0.0592,0.000391,0.0356,0.0525,0.611,119.953,audio_features,6DRAqxCjG0G23JtAewS4J7,spotify:track:6DRAqxCjG0G23JtAewS4J7,https://api.spotify.com/v1/tracks/6DRAqxCjG0G23JtAewS4J7,https://api.spotify.com/v1/audio-analysis/6DRAqxCjG0G23JtAewS4J7,217067,4
Fifteen Floors,Balthazar,spotify:track:2GCRidioR6hZHNXAMsuASX,0.736,0.646,4,-6.805,1,0.0319,0.258,1.35e-05,0.0825,0.574,81.008,audio_features,2GCRidioR6hZHNXAMsuASX,spotify:track:2GCRidioR6hZHNXAMsuASX,https://api.spotify.com/v1/tracks/2GCRidioR6hZHNXAMsuASX,https://api.spotify.com/v1/audio-analysis/2GCRidioR6hZHNXAMsuASX,282760,4
I Shot the Sheriff (feat. Karen O),N.A.S.A.,spotify:track:1dInraEXOPCwgUeFDKA3qQ,0.676,0.741,5,-8.749,0,0.0593,0.000844,0.00122,0.337,0.709,104.987,audio_features,1dInraEXOPCwgUeFDKA3qQ,spotify:track:1dInraEXOPCwgUeFDKA3qQ,https://api.spotify.com/v1/tracks/1dInraEXOPCwgUeFDKA3qQ,https://api.spotify.com/v1/audio-analysis/1dInraEXOPCwgUeFDKA3qQ,240034,4
Forgotten Notes,Hackman,spotify:track:7isDQHcdjMajZ2fBeuHMDp,0.707,0.834,7,-6.391,1,0.0299,0.147,0.0492,0.124,0.167,115.003,audio_features,7isDQHcdjMajZ2fBeuHMDp,spotify:track:7isDQHcdjMajZ2fBeuHMDp,https://api.spotify.com/v1/tracks/7isDQHcdjMajZ2fBeuHMDp,https://api.spotify.com/v1/audio-analysis/7isDQHcdjMajZ2fBeuHMDp,268511,3
Swoon,Emily Wolfe,spotify:track:3BM65ZZ5pcEZQ8TeYM86PF,0.663,0.775,2,-7.988,1,0.0829,0.21,0.221,0.168,0.78,122.028,audio_features,3BM65ZZ5pcEZQ8TeYM86PF,spotify:track:3BM65ZZ5pcEZQ8TeYM86PF,https://api.spotify.com/v1/tracks/3BM65ZZ5pcEZQ8TeYM86PF,https://api.spotify.com/v1/audio-analysis/3BM65ZZ5pcEZQ8TeYM86PF,266680,4
The Addict,Bo Saris,spotify:track:4ZVY6naoFOtqRtlIqQ9sAQ,0.55,0.536,9,-6.969,1,0.0309,0.271,0.00148,0.245,0.562,144.147,audio_features,4ZVY6naoFOtqRtlIqQ9sAQ,spotify:track:4ZVY6naoFOtqRtlIqQ9sAQ,https://api.spotify.com/v1/tracks/4ZVY6naoFOtqRtlIqQ9sAQ,https://api.spotify.com/v1/audio-analysis/4ZVY6naoFOtqRtlIqQ9sAQ,224360,4
Her Favorite Song,Mayer Hawthorne,spotify:track:5p50Y4YcBSjQYd481iVrzv,0.611,0.921,10,-5.097,0,0.202,0.0257,3.21e-06,0.487,0.493,87.188,audio_features,5p50Y4YcBSjQYd481iVrzv,spotify:track:5p50Y4YcBSjQYd481iVrzv,https://api.spotify.com/v1/tracks/5p50Y4YcBSjQYd481iVrzv,https://api.spotify.com/v1/audio-analysis/5p50Y4YcBSjQYd481iVrzv,209293,4
Bryn,Vampire Weekend,spotify:track:2Y49khyDdHa9gG5Q4vanRy,0.511,0.751,2,-4.686,1,0.0409,0.0508,0.0249,0.316,0.854,179.696,audio_features,2Y49khyDdHa9gG5Q4vanRy,spotify:track:2Y49khyDdHa9gG5Q4vanRy,https://api.spotify.com/v1/tracks/2Y49khyDdHa9gG5Q4vanRy,https://api.spotify.com/v1/audio-analysis/2Y49khyDdHa9gG5Q4vanRy,133173,3
Kong,Bonobo,spotify:track:7Cg3F9ZsZ2TYUnlza49NYh,0.542,0.749,6,-8.333,0,0.0277,0.173,0.942,0.315,0.674,94.031,audio_features,7Cg3F9ZsZ2TYUnlza49NYh,spotify:track:7Cg3F9ZsZ2TYUnlza49NYh,https://api.spotify.com/v1/tracks/7Cg3F9ZsZ2TYUnlza49NYh,https://api.spotify.com/v1/audio-analysis/7Cg3F9ZsZ2TYUnlza49NYh,237827,4
Joy,Iron & Wine,spotify:track:28mA7CHtTktmimLPf9lPef,0.514,0.301,4,-10.758,0,0.0264,0.9,2.05e-06,0.101,0.306,96.493,audio_features,28mA7CHtTktmimLPf9lPef,spotify:track:28mA7CHtTktmimLPf9lPef,https://api.spotify.com/v1/tracks/28mA7CHtTktmimLPf9lPef,https://api.spotify.com/v1/audio-analysis/28mA7CHtTktmimLPf9lPef,150640,4
Settle Down - New Mix,Kimbra,spotify:track:4FULdw7r52SqgnhwRxf3NK,0.762,0.684,0,-6.375,1,0.0487,0.0802,1.94e-06,0.0584,0.471,93.981,audio_features,4FULdw7r52SqgnhwRxf3NK,spotify:track:4FULdw7r52SqgnhwRxf3NK,https://api.spotify.com/v1/tracks/4FULdw7r52SqgnhwRxf3NK,https://api.spotify.com/v1/audio-analysis/4FULdw7r52SqgnhwRxf3NK,242320,4
Funny Ol' Kind of Music,The Webb Brothers,spotify:track:38hE05TTfZZWz5ns78ug65,0.521,0.869,9,-5.504,1,0.0461,0.0783,0.00457,0.182,0.359,135.045,audio_features,38hE05TTfZZWz5ns78ug65,spotify:track:38hE05TTfZZWz5ns78ug65,https://api.spotify.com/v1/tracks/38hE05TTfZZWz5ns78ug65,https://api.spotify.com/v1/audio-analysis/38hE05TTfZZWz5ns78ug65,219640,4
Burial Blues Revenge,William Adamson,spotify:track:7HStEWpSXvKNs4jGJLWHI6,0.57,0.771,1,-6.949,1,0.0468,0.095,0.808,0.32,0.863,149.615,audio_features,7HStEWpSXvKNs4jGJLWHI6,spotify:track:7HStEWpSXvKNs4jGJLWHI6,https://api.spotify.com/v1/tracks/7HStEWpSXvKNs4jGJLWHI6,https://api.spotify.com/v1/audio-analysis/7HStEWpSXvKNs4jGJLWHI6,221973,4
Boogeyman,The Upsessions,spotify:track:7oRQBw2avM6vnh8J38LWOt,0.712,0.855,10,-3.512,1,0.0886,0.231,0.135,0.154,0.996,169.498,audio_features,7oRQBw2avM6vnh8J38LWOt,spotify:track:7oRQBw2avM6vnh8J38LWOt,https://api.spotify.com/v1/tracks/7oRQBw2avM6vnh8J38LWOt,https://api.spotify.com/v1/audio-analysis/7oRQBw2avM6vnh8J38LWOt,184467,4
Right Here Right Now,Jesus Jones,spotify:track:3fcGGP62sllcNEhuFJVYeC,0.657,0.608,2,-13.565,1,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,audio_features,3fcGGP62sllcNEhuFJVYeC,spotify:track:3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/tracks/3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/audio-analysis/3fcGGP62sllcNEhuFJVYeC,189293,4
Positive Vibration - Live At The Pavillon De Paris/1977,Bob Marley & The Wailers,spotify:track:5qHFwlya1FbiCXpRMlJy4y,0.671,0.665,11,-8.326,0,0.0715,0.0278,6.65e-05,0.868,0.558,135.246,audio_features,5qHFwlya1FbiCXpRMlJy4y,spotify:track:5qHFwlya1FbiCXpRMlJy4y,https://api.spotify.com/v1/tracks/5qHFwlya1FbiCXpRMlJy4y,https://api.spotify.com/v1/audio-analysis/5qHFwlya1FbiCXpRMlJy4y,350400,4
Barry White,Fredda,spotify:track:1XEYcZpBCcTJ47uO0L7aco,0.655,0.449,9,-8.945,0,0.0251,0.677,3.82e-06,0.294,0.587,90.077,audio_features,1XEYcZpBCcTJ47uO0L7aco,spotify:track:1XEYcZpBCcTJ47uO0L7aco,https://api.spotify.com/v1/tracks/1XEYcZpBCcTJ47uO0L7aco,https://api.spotify.com/v1/audio-analysis/1XEYcZpBCcTJ47uO0L7aco,195160,4
Moments Of Excellence feat. Holy Ghost! - Holy Ghost! Version,Black Van,spotify:track:4VdAh1D7I6kuG89dJP38ii,0.752,0.67,4,-5.361,1,0.0582,0.00899,0.033,0.0546,0.868,121.985,audio_features,4VdAh1D7I6kuG89dJP38ii,spotify:track:4VdAh1D7I6kuG89dJP38ii,https://api.spotify.com/v1/tracks/4VdAh1D7I6kuG89dJP38ii,https://api.spotify.com/v1/audio-analysis/4VdAh1D7I6kuG89dJP38ii,382434,4
Will Do,TV On The Radio,spotify:track:75ncRZkJxpMeqG9MT6zue2,0.558,0.854,2,-3.494,0,0.0375,0.0182,0.00934,0.0712,0.463,79.965,audio_features,75ncRZkJxpMeqG9MT6zue2,spotify:track:75ncRZkJxpMeqG9MT6zue2,https://api.spotify.com/v1/tracks/75ncRZkJxpMeqG9MT6zue2,https://api.spotify.com/v1/audio-analysis/75ncRZkJxpMeqG9MT6zue2,223427,4
A Hard Rain's A-Gonna Fall,Bob Dylan,spotify:track:7ny2ATvjtKszCpLpfsGnVQ,0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467,audio_features,7ny2ATvjtKszCpLpfsGnVQ,spotify:track:7ny2ATvjtKszCpLpfsGnVQ,https://api.spotify.com/v1/tracks/7ny2ATvjtKszCpLpfsGnVQ,https://api.spotify.com/v1/audio-analysis/7ny2ATvjtKszCpLpfsGnVQ,412200,4
Morgana,The Phantom Four,spotify:track:1q8PaH7YdyCl4rmuiM0vZj,0.664,0.886,0,-6.399,1,0.0346,0.00473,0.782,0.0652,0.846,117.035,audio_features,1q8PaH7YdyCl4rmuiM0vZj,spotify:track:1q8PaH7YdyCl4rmuiM0vZj,https://api.spotify.com/v1/tracks/1q8PaH7YdyCl4rmuiM0vZj,https://api.spotify.com/v1/audio-analysis/1q8PaH7YdyCl4rmuiM0vZj,187987,4
Lord I Just Can't Keep From Crying,Blind Willie Johnson,spotify:track:00odm77uCY7eUfLAYMq5XQ,0.613,0.109,9,-15.73,1,0.0718,0.992,2.67e-06,0.15,0.393,147.738,audio_features,00odm77uCY7eUfLAYMq5XQ,spotify:track:00odm77uCY7eUfLAYMq5XQ,https://api.spotify.com/v1/tracks/00odm77uCY7eUfLAYMq5XQ,https://api.spotify.com/v1/audio-analysis/00odm77uCY7eUfLAYMq5XQ,180733,4
"Girl, You'll Be a Woman Soon",Pickin' On Series,spotify:track:5BZbduVpJuQlWjPHIAshnd,0.727,0.514,4,-10.496,0,0.0301,0.528,0.048,0.126,0.537,114.994,audio_features,5BZbduVpJuQlWjPHIAshnd,spotify:track:5BZbduVpJuQlWjPHIAshnd,https://api.spotify.com/v1/tracks/5BZbduVpJuQlWjPHIAshnd,https://api.spotify.com/v1/audio-analysis/5BZbduVpJuQlWjPHIAshnd,218587,4
Ya Hey,Vampire Weekend,spotify:track:4eE6vZ2vOrceLq4xgz3VmG,0.584,0.65,11,-6.481,1,0.0427,0.179,0.000283,0.0935,0.491,92.01,audio_features,4eE6vZ2vOrceLq4xgz3VmG,spotify:track:4eE6vZ2vOrceLq4xgz3VmG,https://api.spotify.com/v1/tracks/4eE6vZ2vOrceLq4xgz3VmG,https://api.spotify.com/v1/audio-analysis/4eE6vZ2vOrceLq4xgz3VmG,312653,4
Doin' it Right (feat. Panda Bear),Daft Punk,spotify:track:36c4JohayB9qd64eidQMBi,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,spotify:track:36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4
Physical,The Glimmers,spotify:track:1fH2wejQLc0TJ1cneHSrwr,0.909,0.593,8,-9.335,1,0.0504,0.287,0.541,0.133,0.714,123.882,audio_features,1fH2wejQLc0TJ1cneHSrwr,spotify:track:1fH2wejQLc0TJ1cneHSrwr,https://api.spotify.com/v1/tracks/1fH2wejQLc0TJ1cneHSrwr,https://api.spotify.com/v1/audio-analysis/1fH2wejQLc0TJ1cneHSrwr,232387,4
When I Speak Your Name,Gin Ga,spotify:track:2lSwFNmnpoTTtm9GZAQfvC,0.55,0.419,6,-6.61,0,0.025,0.291,0.00607,0.0993,0.355,94.016,audio_features,2lSwFNmnpoTTtm9GZAQfvC,spotify:track:2lSwFNmnpoTTtm9GZAQfvC,https://api.spotify.com/v1/tracks/2lSwFNmnpoTTtm9GZAQfvC,https://api.spotify.com/v1/audio-analysis/2lSwFNmnpoTTtm9GZAQfvC,245400,4
My Way - Tanner Ross & Slow Hands Remix,Tanner Ross,spotify:track:5DeoyLj6z1hJsrGJlTnqbY,0.75,0.169,2,-13.37,1,0.037,0.352,0.0564,0.111,0.0432,107.951,audio_features,5DeoyLj6z1hJsrGJlTnqbY,spotify:track:5DeoyLj6z1hJsrGJlTnqbY,https://api.spotify.com/v1/tracks/5DeoyLj6z1hJsrGJlTnqbY,https://api.spotify.com/v1/audio-analysis/5DeoyLj6z1hJsrGJlTnqbY,287208,4
The Jam,Digitzz,spotify:track:4RrPNDD3ZT7zIu5n9QW2hn,0.769,0.739,8,-6.741,1,0.0697,0.135,3.19e-06,0.246,0.733,99.014,audio_features,4RrPNDD3ZT7zIu5n9QW2hn,spotify:track:4RrPNDD3ZT7zIu5n9QW2hn,https://api.spotify.com/v1/tracks/4RrPNDD3ZT7zIu5n9QW2hn,https://api.spotify.com/v1/audio-analysis/4RrPNDD3ZT7zIu5n9QW2hn,206601,4
Carissa,Sun Kil Moon,spotify:track:4BPorm0Z0NPsnqeQpfua6h,0.628,0.232,10,-11.031,1,0.0306,0.951,0.000198,0.106,0.417,97.204,audio_features,4BPorm0Z0NPsnqeQpfua6h,spotify:track:4BPorm0Z0NPsnqeQpfua6h,https://api.spotify.com/v1/tracks/4BPorm0Z0NPsnqeQpfua6h,https://api.spotify.com/v1/audio-analysis/4BPorm0Z0NPsnqeQpfua6h,415533,3
We've Got A Good Thing Going - Stripped Mix,Michael Jackson,spotify:track:7iRoFMo1U85KbUaY3m2wlQ,0.604,0.398,0,-9.92,1,0.0384,0.808,0.000257,0.114,0.625,177.156,audio_features,7iRoFMo1U85KbUaY3m2wlQ,spotify:track:7iRoFMo1U85KbUaY3m2wlQ,https://api.spotify.com/v1/tracks/7iRoFMo1U85KbUaY3m2wlQ,https://api.spotify.com/v1/audio-analysis/7iRoFMo1U85KbUaY3m2wlQ,195640,4
Make A Move (Downtown Brown Remix Feat. Mc’s Mighty Asterix & Switch),The Black Seeds,spotify:track:5NnLOwyat5WzuWKQaQc0yH,0.736,0.615,9,-9.273,1,0.117,0.00298,0.0,0.169,0.44,94.565,audio_features,5NnLOwyat5WzuWKQaQc0yH,spotify:track:5NnLOwyat5WzuWKQaQc0yH,https://api.spotify.com/v1/tracks/5NnLOwyat5WzuWKQaQc0yH,https://api.spotify.com/v1/audio-analysis/5NnLOwyat5WzuWKQaQc0yH,296437,4
Feelin' Alright - 2006 Remastered,Lulu,spotify:track:0GdgIEB0bsbmtnuxCW40oW,0.518,0.694,0,-6.907,0,0.0464,0.386,0.0,0.231,0.897,91.615,audio_features,0GdgIEB0bsbmtnuxCW40oW,spotify:track:0GdgIEB0bsbmtnuxCW40oW,https://api.spotify.com/v1/tracks/0GdgIEB0bsbmtnuxCW40oW,https://api.spotify.com/v1/audio-analysis/0GdgIEB0bsbmtnuxCW40oW,180293,4
Come On,Chuck Berry,spotify:track:18Gy4HlHkK7NdUhYk43C4k,0.639,0.806,2,-10.54,1,0.0605,0.603,0.0,0.0728,0.888,151.849,audio_features,18Gy4HlHkK7NdUhYk43C4k,spotify:track:18Gy4HlHkK7NdUhYk43C4k,https://api.spotify.com/v1/tracks/18Gy4HlHkK7NdUhYk43C4k,https://api.spotify.com/v1/audio-analysis/18Gy4HlHkK7NdUhYk43C4k,109773,4
Meio Nublado,João Sobral,spotify:track:12SsxTKzyB0uLaiBGYKxk0,0.749,0.413,0,-9.91,0,0.0301,0.736,0.0548,0.112,0.559,138.015,audio_features,12SsxTKzyB0uLaiBGYKxk0,spotify:track:12SsxTKzyB0uLaiBGYKxk0,https://api.spotify.com/v1/tracks/12SsxTKzyB0uLaiBGYKxk0,https://api.spotify.com/v1/audio-analysis/12SsxTKzyB0uLaiBGYKxk0,200156,4
Home - Yuksek Remix,Dan Croll,spotify:track:1YBMsyN55CGsnOkFZLoSBw,0.703,0.897,9,-6.68,1,0.0471,0.0236,0.0131,0.136,0.726,102.017,audio_features,1YBMsyN55CGsnOkFZLoSBw,spotify:track:1YBMsyN55CGsnOkFZLoSBw,https://api.spotify.com/v1/tracks/1YBMsyN55CGsnOkFZLoSBw,https://api.spotify.com/v1/audio-analysis/1YBMsyN55CGsnOkFZLoSBw,311172,4
Get Close to You,Ken Boothe,spotify:track:77pIIVcKpmoOtzjZUx9lII,0.903,0.405,0,-11.758,1,0.0543,0.224,3.4e-06,0.187,0.957,121.222,audio_features,77pIIVcKpmoOtzjZUx9lII,spotify:track:77pIIVcKpmoOtzjZUx9lII,https://api.spotify.com/v1/tracks/77pIIVcKpmoOtzjZUx9lII,https://api.spotify.com/v1/audio-analysis/77pIIVcKpmoOtzjZUx9lII,145947,4
Punks And Potions,Only Real,spotify:track:1lk4hKQivikCVutAAh83RR,0.566,0.642,0,-7.322,1,0.0269,0.155,7.87e-05,0.335,0.261,94.984,audio_features,1lk4hKQivikCVutAAh83RR,spotify:track:1lk4hKQivikCVutAAh83RR,https://api.spotify.com/v1/tracks/1lk4hKQivikCVutAAh83RR,https://api.spotify.com/v1/audio-analysis/1lk4hKQivikCVutAAh83RR,207002,4
Mojo Love,Lay Low,spotify:track:3Dn7vueRs4vLyYUgHTzKvM,0.749,0.367,0,-10.384,0,0.122,0.809,0.116,0.113,0.26,143.927,audio_features,3Dn7vueRs4vLyYUgHTzKvM,spotify:track:3Dn7vueRs4vLyYUgHTzKvM,https://api.spotify.com/v1/tracks/3Dn7vueRs4vLyYUgHTzKvM,https://api.spotify.com/v1/audio-analysis/3Dn7vueRs4vLyYUgHTzKvM,174907,4
Clap Your Hands,Reginald Milton & The Soul Jets,spotify:track:4E3pwMz3vwHVHoOb0ywIaT,0.625,0.768,1,-10.225,1,0.0527,0.105,0.107,0.34,0.815,111.549,audio_features,4E3pwMz3vwHVHoOb0ywIaT,spotify:track:4E3pwMz3vwHVHoOb0ywIaT,https://api.spotify.com/v1/tracks/4E3pwMz3vwHVHoOb0ywIaT,https://api.spotify.com/v1/audio-analysis/4E3pwMz3vwHVHoOb0ywIaT,157547,4
Big Boss Reggae,The Upsessions,spotify:track:1AuXg3916tCAkIR2xpQHXI,0.863,0.92,1,-5.687,1,0.0658,0.474,0.667,0.0773,0.965,116.994,audio_features,1AuXg3916tCAkIR2xpQHXI,spotify:track:1AuXg3916tCAkIR2xpQHXI,https://api.spotify.com/v1/tracks/1AuXg3916tCAkIR2xpQHXI,https://api.spotify.com/v1/audio-analysis/1AuXg3916tCAkIR2xpQHXI,170227,4
Your Love Gets Sweeter - The Abbey Road Version,Finley Quaye,spotify:track:339LTmY4Q4cHXOUpT9uqVI,0.606,0.676,7,-8.14,1,0.135,0.543,8.32e-05,0.0859,0.77,100.702,audio_features,339LTmY4Q4cHXOUpT9uqVI,spotify:track:339LTmY4Q4cHXOUpT9uqVI,https://api.spotify.com/v1/tracks/339LTmY4Q4cHXOUpT9uqVI,https://api.spotify.com/v1/audio-analysis/339LTmY4Q4cHXOUpT9uqVI,172720,4
Keep Your Shoes On,Scissor Sisters,spotify:track:6XMPZPjoK8T7Rh4b2QrcJ5,0.879,0.741,1,-5.311,0,0.0692,0.0437,0.00185,0.0527,0.685,124.023,audio_features,6XMPZPjoK8T7Rh4b2QrcJ5,spotify:track:6XMPZPjoK8T7Rh4b2QrcJ5,https://api.spotify.com/v1/tracks/6XMPZPjoK8T7Rh4b2QrcJ5,https://api.spotify.com/v1/audio-analysis/6XMPZPjoK8T7Rh4b2QrcJ5,171947,4
Middle Of The Bed,Lucy Rose,spotify:track:4L1KVGiHfwM0JymLilbnDf,0.506,0.471,11,-9.12,0,0.0534,0.457,0.105,0.0829,0.378,139.997,audio_features,4L1KVGiHfwM0JymLilbnDf,spotify:track:4L1KVGiHfwM0JymLilbnDf,https://api.spotify.com/v1/tracks/4L1KVGiHfwM0JymLilbnDf,https://api.spotify.com/v1/audio-analysis/4L1KVGiHfwM0JymLilbnDf,192227,4
Kyma,The Phantom Four,spotify:track:2kp4gkAwVk63We3D6dqdtW,0.668,0.793,11,-7.876,0,0.0316,0.24,0.611,0.335,0.707,113.794,audio_features,2kp4gkAwVk63We3D6dqdtW,spotify:track:2kp4gkAwVk63We3D6dqdtW,https://api.spotify.com/v1/tracks/2kp4gkAwVk63We3D6dqdtW,https://api.spotify.com/v1/audio-analysis/2kp4gkAwVk63We3D6dqdtW,193280,4
Hold You In My Arms,Ray LaMontagne,spotify:track:0rdkQgKx8gNyOeZogIhGec,0.5,0.324,7,-13.868,1,0.0318,0.152,0.000153,0.121,0.573,170.152,audio_features,0rdkQgKx8gNyOeZogIhGec,spotify:track:0rdkQgKx8gNyOeZogIhGec,https://api.spotify.com/v1/tracks/0rdkQgKx8gNyOeZogIhGec,https://api.spotify.com/v1/audio-analysis/0rdkQgKx8gNyOeZogIhGec,306200,3
Apple Pie Bed,Lawrence Arabia,spotify:track:1u9PCrbK0NOb4txbs5mdbt,0.771,0.687,3,-5.7,1,0.0475,0.078,0.0,0.452,0.781,126.823,audio_features,1u9PCrbK0NOb4txbs5mdbt,spotify:track:1u9PCrbK0NOb4txbs5mdbt,https://api.spotify.com/v1/tracks/1u9PCrbK0NOb4txbs5mdbt,https://api.spotify.com/v1/audio-analysis/1u9PCrbK0NOb4txbs5mdbt,208813,4
Shallow Water,Tim Knol,spotify:track:0cBvPyLjLrAMTH5XY6Vn3K,0.441,0.756,10,-5.663,1,0.0416,0.0769,3.46e-05,0.0914,0.726,176.885,audio_features,0cBvPyLjLrAMTH5XY6Vn3K,spotify:track:0cBvPyLjLrAMTH5XY6Vn3K,https://api.spotify.com/v1/tracks/0cBvPyLjLrAMTH5XY6Vn3K,https://api.spotify.com/v1/audio-analysis/0cBvPyLjLrAMTH5XY6Vn3K,199867,4
Let the Groove Get In,Justin Timberlake,spotify:track:2AobDJxjDp5TbxGdR3JGen,0.785,0.841,4,-5.962,0,0.064,0.204,0.00235,0.29,0.437,116.921,audio_features,2AobDJxjDp5TbxGdR3JGen,spotify:track:2AobDJxjDp5TbxGdR3JGen,https://api.spotify.com/v1/tracks/2AobDJxjDp5TbxGdR3JGen,https://api.spotify.com/v1/audio-analysis/2AobDJxjDp5TbxGdR3JGen,431613,4
The Heat,Jungle,spotify:track:7IwKuWcXpeKplpEVixqhce,0.674,0.841,5,-7.056,0,0.0575,0.663,0.509,0.217,0.588,110.012,audio_features,7IwKuWcXpeKplpEVixqhce,spotify:track:7IwKuWcXpeKplpEVixqhce,https://api.spotify.com/v1/tracks/7IwKuWcXpeKplpEVixqhce,https://api.spotify.com/v1/audio-analysis/7IwKuWcXpeKplpEVixqhce,194880,4
